麦当劳(旧鼓楼大街店),餐饮服务;快餐厅;麦当劳,116.393731,39.945655
北京明都中医院,医疗保健服务;综合医院;综合医院,116.392268,39.947301
陈记酱板,餐饮服务;快餐厅;快餐厅,116.393929,39.950021
北京市鼓楼中医医院,医疗保健服务;专科医院;专科医院,116.397839,39.944285
石磨煎饼(鼓楼店),餐饮服务;快餐厅;快餐厅,116.393915,39.950033
羊头马,餐饮服务;快餐厅;快餐厅,116.393795,39.950061
胡同口麻辣烫,餐饮服务;快餐厅;快餐厅,116.394161,39.944550
西安风味面馆(鼓楼大街店),餐饮服务;中餐厅;西北菜,116.393729,39.944232
宁夏小吃(鼓楼店),餐饮服务;快餐厅;快餐厅,116.393867,39.950817
什刹海街道鼓楼社区卫生服务站,医疗保健服务;综合医院;卫生院,116.390657,39.946570
凉凉手工冰粉&钵钵鸡,餐饮服务;快餐厅;快餐厅,116.393832,39.950862
庆芬熟食店,餐饮服务;快餐厅;快餐厅,116.393831,39.951107
院内麻辣烫,餐饮服务;快餐厅;快餐厅,116.392702,39.943926
花花乐驴肉火烧,餐饮服务;快餐厅;快餐厅,116.398232,39.951031
北京安德中医医院,医疗保健服务;综合医院;综合医院,116.400183,39.951240
又一顺饭庄(六铺炕店),餐饮服务;中餐厅;北京菜,116.393388,39.952482
北京大学第一医院活动基地,医疗保健服务;综合医院;三级甲等医院,116.388776,39.944622
北京阜外心血管病医院志愿者活动基地,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.388780,39.944628
沁味园餐厅,餐饮服务;中餐厅;中餐厅,116.393871,39.952077
董师傅刀削面,餐饮服务;快餐厅;快餐厅,116.393865,39.952109
老酒馆,餐饮服务;快餐厅;快餐厅,116.399703,39.944425
襄垣在黄焖鸡米饭,餐饮服务;快餐厅;快餐厅,116.398004,39.951678
鑫烟海酒家(安德路店),餐饮服务;中餐厅;中餐厅,116.399645,39.951644
余婆炸鸡(鼓楼店),餐饮服务;快餐厅;快餐厅,116.398263,39.951723
京华满园,餐饮服务;中餐厅;综合酒楼,116.398971,39.951574
麦当劳(旧鼓楼大街店),餐饮服务;快餐厅;麦当劳,116.393731,39.945655
北京明都中医院,医疗保健服务;综合医院;综合医院,116.392268,39.947301
陈记酱板,餐饮服务;快餐厅;快餐厅,116.393929,39.950021
北京市鼓楼中医医院,医疗保健服务;专科医院;专科医院,116.397839,39.944285
石磨煎饼(鼓楼店),餐饮服务;快餐厅;快餐厅,116.393915,39.950033
羊头马,餐饮服务;快餐厅;快餐厅,116.393795,39.950061
胡同口麻辣烫,餐饮服务;快餐厅;快餐厅,116.394161,39.944550
西安风味面馆(鼓楼大街店),餐饮服务;中餐厅;西北菜,116.393729,39.944232
宁夏小吃(鼓楼店),餐饮服务;快餐厅;快餐厅,116.393867,39.950817
什刹海街道鼓楼社区卫生服务站,医疗保健服务;综合医院;卫生院,116.390657,39.946570
凉凉手工冰粉&钵钵鸡,餐饮服务;快餐厅;快餐厅,116.393832,39.950862
庆芬熟食店,餐饮服务;快餐厅;快餐厅,116.393831,39.951107
院内麻辣烫,餐饮服务;快餐厅;快餐厅,116.392702,39.943926
花花乐驴肉火烧,餐饮服务;快餐厅;快餐厅,116.398232,39.951031
北京安德中医医院,医疗保健服务;综合医院;综合医院,116.400183,39.951240
又一顺饭庄(六铺炕店),餐饮服务;中餐厅;北京菜,116.393388,39.952482
北京大学第一医院活动基地,医疗保健服务;综合医院;三级甲等医院,116.388776,39.944622
北京阜外心血管病医院志愿者活动基地,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.388780,39.944628
沁味园餐厅,餐饮服务;中餐厅;中餐厅,116.393871,39.952077
董师傅刀削面,餐饮服务;快餐厅;快餐厅,116.393865,39.952109
老酒馆,餐饮服务;快餐厅;快餐厅,116.399703,39.944425
襄垣在黄焖鸡米饭,餐饮服务;快餐厅;快餐厅,116.398004,39.951678
鑫烟海酒家(安德路店),餐饮服务;中餐厅;中餐厅,116.399645,39.951644
余婆炸鸡(鼓楼店),餐饮服务;快餐厅;快餐厅,116.398263,39.951723
京华满园,餐饮服务;中餐厅;综合酒楼,116.398971,39.951574
山西刀削面羊汤盖饭水饺,餐饮服务;快餐厅;快餐厅,116.398913,39.951614
骨汤麻辣烫,餐饮服务;快餐厅;快餐厅,116.398642,39.951815
惠明餐厅,餐饮服务;快餐厅;快餐厅,116.399253,39.951645
陕味食族油泼面(安德路店),餐饮服务;中餐厅;西北菜,116.399311,39.951643
姚记炒肝店(鼓楼店),餐饮服务;中餐厅;北京菜,116.396757,39.940930
北京回龙观医院门诊,医疗保健服务;诊所;诊所,116.403715,39.945458
鼓楼铸钟褡裢火烧,餐饮服务;中餐厅;综合酒楼,116.391777,39.941705
北京固生堂中医医院,医疗保健服务;诊所;诊所,116.394845,39.955166
馄饨侯(鼓楼店),餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;老字号,116.396897,39.940914
郭记大辣碗(鼓楼东大街店),餐饮服务;中餐厅;中餐厅,116.397419,39.940912
四川乐山冷锅串串,餐饮服务;快餐厅;快餐厅,116.398095,39.940856
焦耳川式快餐(第2档口+鼓楼美食城店),餐饮服务;快餐厅;快餐厅,116.396215,39.939330
东城区安德路社区卫生服务站,医疗保健服务;综合医院;卫生院,116.400508,39.953127
犟骨头排骨饭(鼓楼大街店),餐饮服务;快餐厅;快餐厅,116.398410,39.940932
老石水饺(南锣鼓巷店),餐饮服务;中餐厅;特色/地方风味餐厅,116.399868,39.941488
丰年灌肠(鼓楼店),餐饮服务;快餐厅;快餐厅,116.398441,39.940687
东城区花园社区卫生服务站,医疗保健服务;综合医院;卫生院,116.404564,39.948094
手工传统冰粉,餐饮服务;快餐厅;快餐厅,116.399487,39.940907
李先生(地安门店),餐饮服务;快餐厅;快餐厅,116.395812,39.939904
健康体检中心,医疗保健服务;综合医院;三级甲等医院,116.389969,39.954505
周黑鸭(地安门外大街),餐饮服务;中餐厅;中餐厅,116.396165,39.939526
烟袋斜街小吃城,餐饮服务;快餐厅;快餐厅,116.395918,39.939477
吉野家(地安门店),餐饮服务;快餐厅;吉野家,116.395826,39.939425
永顺炸鸡店(鼓楼店),餐饮服务;快餐厅;快餐厅,116.400888,39.940721
蜜雪冰城(鼓楼店),餐饮服务;快餐厅;快餐厅,116.400892,39.940686
山西刀削面羊汤盖饭水饺,餐饮服务;快餐厅;快餐厅,116.398913,39.951614
骨汤麻辣烫,餐饮服务;快餐厅;快餐厅,116.398642,39.951815
惠明餐厅,餐饮服务;快餐厅;快餐厅,116.399253,39.951645
陕味食族油泼面(安德路店),餐饮服务;中餐厅;西北菜,116.399311,39.951643
姚记炒肝店(鼓楼店),餐饮服务;中餐厅;北京菜,116.396757,39.940930
北京回龙观医院门诊,医疗保健服务;诊所;诊所,116.403715,39.945458
鼓楼铸钟褡裢火烧,餐饮服务;中餐厅;综合酒楼,116.391777,39.941705
北京固生堂中医医院,医疗保健服务;诊所;诊所,116.394845,39.955166
馄饨侯(鼓楼店),餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;老字号,116.396897,39.940914
郭记大辣碗(鼓楼东大街店),餐饮服务;中餐厅;中餐厅,116.397419,39.940912
四川乐山冷锅串串,餐饮服务;快餐厅;快餐厅,116.398095,39.940856
焦耳川式快餐(第2档口+鼓楼美食城店),餐饮服务;快餐厅;快餐厅,116.396215,39.939330
东城区安德路社区卫生服务站,医疗保健服务;综合医院;卫生院,116.400508,39.953127
犟骨头排骨饭(鼓楼大街店),餐饮服务;快餐厅;快餐厅,116.398410,39.940932
老石水饺(南锣鼓巷店),餐饮服务;中餐厅;特色/地方风味餐厅,116.399868,39.941488
丰年灌肠(鼓楼店),餐饮服务;快餐厅;快餐厅,116.398441,39.940687
东城区花园社区卫生服务站,医疗保健服务;综合医院;卫生院,116.404564,39.948094
手工传统冰粉,餐饮服务;快餐厅;快餐厅,116.399487,39.940907
李先生(地安门店),餐饮服务;快餐厅;快餐厅,116.395812,39.939904
健康体检中心,医疗保健服务;综合医院;三级甲等医院,116.389969,39.954505
周黑鸭(地安门外大街),餐饮服务;中餐厅;中餐厅,116.396165,39.939526
烟袋斜街小吃城,餐饮服务;快餐厅;快餐厅,116.395918,39.939477
吉野家(地安门店),餐饮服务;快餐厅;吉野家,116.395826,39.939425
永顺炸鸡店(鼓楼店),餐饮服务;快餐厅;快餐厅,116.400888,39.940721
蜜雪冰城(鼓楼店),餐饮服务;快餐厅;快餐厅,116.400892,39.940686
健康体检中心,医疗保健服务;综合医院;三级甲等医院,116.389969,39.954505
周黑鸭(地安门外大街),餐饮服务;中餐厅;中餐厅,116.396165,39.939526
烟袋斜街小吃城,餐饮服务;快餐厅;快餐厅,116.395918,39.939477
吉野家(地安门店),餐饮服务;快餐厅;吉野家,116.395826,39.939425
永顺炸鸡店(鼓楼店),餐饮服务;快餐厅;快餐厅,116.400888,39.940721
蜜雪冰城(鼓楼店),餐饮服务;快餐厅;快餐厅,116.400892,39.940686
老石水饺(安定门店),餐饮服务;中餐厅;特色/地方风味餐厅,116.407775,39.945388
安德里社区居民医院会,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.395840,39.956970
总政机关医院,医疗保健服务;综合医院;综合医院,116.393017,39.957504
蟹黄汤包(后海店),餐饮服务;中餐厅;中餐厅,116.393469,39.939176
帽儿宝哥臭豆腐,餐饮服务;快餐厅;快餐厅,116.394287,39.939102
北京东城肾病中医院,医疗保健服务;综合医院;综合医院,116.397563,39.939112
王家老号中华药香囊,餐饮服务;快餐厅;快餐厅,116.401841,39.940723
中国电网口腔门诊,医疗保健服务;专科医院;口腔医院,116.389111,39.954864
小北鲸饺子(地安门店),餐饮服务;中餐厅;特色/地方风味餐厅,116.396204,39.938898
总政医院(血管瘤中心),医疗保健服务;综合医院;综合医院,116.395713,39.957800
中国电建口腔门诊,医疗保健服务;专科医院;口腔医院,116.389130,39.954917
总政医院(中医精神科中心),医疗保健服务;综合医院;综合医院,116.395700,39.957813
吉食金牌石锅拌饭,餐饮服务;快餐厅;快餐厅,116.396137,39.938860
总政机关医院-体检中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.393307,39.957468
云栖烤梨,餐饮服务;快餐厅;快餐厅,116.402172,39.940722
猫眼(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.402710,39.941005
古法冰糖葫芦,餐饮服务;快餐厅;快餐厅,116.393516,39.938777
觅食花家·花家怡园·堂记烤冷面小吃(觅食花家美食城店),餐饮服务;快餐厅;快餐厅,116.402558,39.940626
丽华快餐(总政店),餐饮服务;快餐厅;快餐厅,116.390982,39.957810
健康体检中心,医疗保健服务;综合医院;三级甲等医院,116.389969,39.954505
周黑鸭(地安门外大街),餐饮服务;中餐厅;中餐厅,116.396165,39.939526
烟袋斜街小吃城,餐饮服务;快餐厅;快餐厅,116.395918,39.939477
吉野家(地安门店),餐饮服务;快餐厅;吉野家,116.395826,39.939425
永顺炸鸡店(鼓楼店),餐饮服务;快餐厅;快餐厅,116.400888,39.940721
蜜雪冰城(鼓楼店),餐饮服务;快餐厅;快餐厅,116.400892,39.940686
老石水饺(安定门店),餐饮服务;中餐厅;特色/地方风味餐厅,116.407775,39.945388
安德里社区居民医院会,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.395840,39.956970
总政机关医院,医疗保健服务;综合医院;综合医院,116.393017,39.957504
蟹黄汤包(后海店),餐饮服务;中餐厅;中餐厅,116.393469,39.939176
帽儿宝哥臭豆腐,餐饮服务;快餐厅;快餐厅,116.394287,39.939102
北京东城肾病中医院,医疗保健服务;综合医院;综合医院,116.397563,39.939112
王家老号中华药香囊,餐饮服务;快餐厅;快餐厅,116.401841,39.940723
中国电网口腔门诊,医疗保健服务;专科医院;口腔医院,116.389111,39.954864
小北鲸饺子(地安门店),餐饮服务;中餐厅;特色/地方风味餐厅,116.396204,39.938898
总政医院(血管瘤中心),医疗保健服务;综合医院;综合医院,116.395713,39.957800
中国电建口腔门诊,医疗保健服务;专科医院;口腔医院,116.389130,39.954917
总政医院(中医精神科中心),医疗保健服务;综合医院;综合医院,116.395700,39.957813
吉食金牌石锅拌饭,餐饮服务;快餐厅;快餐厅,116.396137,39.938860
总政机关医院-体检中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,116.393307,39.957468
云栖烤梨,餐饮服务;快餐厅;快餐厅,116.402172,39.940722
猫眼(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.402710,39.941005
古法冰糖葫芦,餐饮服务;快餐厅;快餐厅,116.393516,39.938777
觅食花家·花家怡园·堂记烤冷面小吃(觅食花家美食城店),餐饮服务;快餐厅;快餐厅,116.402558,39.940626
丽华快餐(总政店),餐饮服务;快餐厅;快餐厅,116.390982,39.957810
熊记抄手(鼓楼店),餐饮服务;中餐厅;特色/地方风味餐厅,116.403150,39.940772
北京包子铺,餐饮服务;快餐厅;快餐厅,116.403220,39.940690
南锣北口包子铺,餐饮服务;中餐厅;中餐厅,116.403192,39.940630
老高臭豆腐坊,餐饮服务;快餐厅;快餐厅,116.403653,39.940969
海盗虾饭·手剥鲜烧小龙虾饭·外送店(黄寺店),餐饮服务;快餐厅;快餐厅,116.393737,39.956859
东城区安德里社区卫生服务站,医疗保健服务;综合医院;卫生院,116.395828,39.956993
茶汤李京味餐厅(鼓楼店),餐饮服务;快餐厅;快餐厅,116.404002,39.940645
德胜街道大街南社区卫生服务站,医疗保健服务;综合医院;卫生院,116.388114,39.955690
腊姐牛肉米线,餐饮服务;快餐厅;快餐厅,116.386378,39.940329
刀削面,餐饮服务;快餐厅;快餐厅,116.399731,39.938289
小付煎饼(方砖厂胡同),餐饮服务;中餐厅;中餐厅,116.399531,39.938060
菊儿人家(菊儿胡同1店),餐饮服务;中餐厅;中餐厅,116.404010,39.940030
杰崽(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.403322,39.939447
北京普康中医医院地面停车场,交通设施服务;停车场;停车场相关,116.403164,39.957437
北京北海医院,医疗保健服务;综合医院;综合医院,116.396639,39.935015
普康中医医院,医疗保健服务;综合医院;综合医院,116.40335,39.95792
北海医院体检中心(暂停营业),医疗保健服务;综合医院;综合医院,116.396612,39.935015
北京北海医院-乳腺科,医疗保健服务;综合医院;综合医院,116.396654,39.934984
北京北海医院门诊大楼,医疗保健服务;综合医院;综合医院,116.396578,39.934860
湖北特色小吃,餐饮服务;快餐厅;快餐厅,116.402352,39.937812
京天红炸糕(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.403231,39.938168
面总·老北京炸酱面(什刹海店),餐饮服务;中餐厅;中餐厅,116.396400,39.935768
西四包子铺(后海店)(暂停营业),餐饮服务;快餐厅;快餐厅,116.396396,39.935686
张飞锅盔(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.402999,39.937302
王胖子驴肉火烧(后海旗舰店),餐饮服务;中餐厅;特色/地方风味餐厅,116.390236,39.936158
熊记抄手(鼓楼店),餐饮服务;中餐厅;特色/地方风味餐厅,116.403150,39.940772
北京包子铺,餐饮服务;快餐厅;快餐厅,116.403220,39.940690
南锣北口包子铺,餐饮服务;中餐厅;中餐厅,116.403192,39.940630
老高臭豆腐坊,餐饮服务;快餐厅;快餐厅,116.403653,39.940969
海盗虾饭·手剥鲜烧小龙虾饭·外送店(黄寺店),餐饮服务;快餐厅;快餐厅,116.393737,39.956859
东城区安德里社区卫生服务站,医疗保健服务;综合医院;卫生院,116.395828,39.956993
茶汤李京味餐厅(鼓楼店),餐饮服务;快餐厅;快餐厅,116.404002,39.940645
德胜街道大街南社区卫生服务站,医疗保健服务;综合医院;卫生院,116.388114,39.955690
腊姐牛肉米线,餐饮服务;快餐厅;快餐厅,116.386378,39.940329
刀削面,餐饮服务;快餐厅;快餐厅,116.399731,39.938289
小付煎饼(方砖厂胡同),餐饮服务;中餐厅;中餐厅,116.399531,39.938060
菊儿人家(菊儿胡同1店),餐饮服务;中餐厅;中餐厅,116.404010,39.940030
杰崽(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.403322,39.939447
北京普康中医医院地面停车场,交通设施服务;停车场;停车场相关,116.403164,39.957437
北京北海医院,医疗保健服务;综合医院;综合医院,116.396639,39.935015
普康中医医院,医疗保健服务;综合医院;综合医院,116.40335,39.95792
北海医院体检中心(暂停营业),医疗保健服务;综合医院;综合医院,116.396612,39.935015
北京北海医院-乳腺科,医疗保健服务;综合医院;综合医院,116.396654,39.934984
北京北海医院门诊大楼,医疗保健服务;综合医院;综合医院,116.396578,39.934860
湖北特色小吃,餐饮服务;快餐厅;快餐厅,116.402352,39.937812
京天红炸糕(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.403231,39.938168
面总·老北京炸酱面(什刹海店),餐饮服务;中餐厅;中餐厅,116.396400,39.935768
西四包子铺(后海店)(暂停营业),餐饮服务;快餐厅;快餐厅,116.396396,39.935686
张飞锅盔(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.402999,39.937302
王胖子驴肉火烧(后海旗舰店),餐饮服务;中餐厅;特色/地方风味餐厅,116.390236,39.936158
清太医院,风景名胜;风景名胜;纪念馆,116.398208,39.93393
茶花妹子云南菜(地安门二店),餐饮服务;中餐厅;云贵菜,116.396044,39.935483
兰州拉面西域美食,餐饮服务;快餐厅;快餐厅,116.395917,39.935423
北京大学第一医院男科中心,医疗保健服务;专科医院;专科医院,116.389982,39.933861
地安门外大街117号,餐饮服务;中餐厅;中餐厅,116.396109,39.935176
老斯口小吃店,餐饮服务;快餐厅;快餐厅,116.388791,39.935804
北大医院男科中心,医疗保健服务;综合医院;综合医院,116.389957,39.933832
北京鑫象口腔诊所,医疗保健服务;专科医院;口腔医院,116.396060,39.934801
赣南人家旗下店一汤一粉(恭王府店),餐饮服务;快餐厅;快餐厅,116.388536,39.935759
北大医院男科中心停车场,交通设施服务;停车场;公共停车场,116.389861,39.933770
北大医院男科中心停车场(出入口),交通设施服务;停车场;停车场出入口,116.389826,39.933769
白米社区卫生服务站,医疗保健服务;综合医院;卫生院,116.396019,39.934626
和记爪爪,餐饮服务;快餐厅;快餐厅,116.403620,39.936419
小闫煎饼(地安门店),餐饮服务;中餐厅;中餐厅,116.396016,39.934355
高记安徽正宗板面,餐饮服务;快餐厅;快餐厅,116.396010,39.934333
天津狗不理包子,餐饮服务;快餐厅;快餐厅,116.403603,39.935936
章鱼烧大薯条,餐饮服务;快餐厅;快餐厅,116.403026,39.935512
不能拒绝的味道,餐饮服务;快餐厅;快餐厅,116.403295,39.935568
阿文·蟹黄汤包,餐饮服务;中餐厅;特色/地方风味餐厅,116.403229,39.935475
火烧云云粉儿(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.403034,39.935412
羊汤烧饼,餐饮服务;快餐厅;快餐厅,116.385650,39.935908
肯德基(地安门外大街店),餐饮服务;快餐厅;肯德基,116.396428,39.933860
护国寺小吃(地外店),餐饮服务;中餐厅;特色/地方风味餐厅,116.396452,39.933754
咂摸TASTE,餐饮服务;中餐厅;中餐厅,116.403230,39.935225
峨眉酒家自制特色食品,餐饮服务;快餐厅;快餐厅,116.395947,39.933739
清太医院,风景名胜;风景名胜;纪念馆,116.398208,39.93393
茶花妹子云南菜(地安门二店),餐饮服务;中餐厅;云贵菜,116.396044,39.935483
兰州拉面西域美食,餐饮服务;快餐厅;快餐厅,116.395917,39.935423
北京大学第一医院男科中心,医疗保健服务;专科医院;专科医院,116.389982,39.933861
地安门外大街117号,餐饮服务;中餐厅;中餐厅,116.396109,39.935176
老斯口小吃店,餐饮服务;快餐厅;快餐厅,116.388791,39.935804
北大医院男科中心,医疗保健服务;综合医院;综合医院,116.389957,39.933832
北京鑫象口腔诊所,医疗保健服务;专科医院;口腔医院,116.396060,39.934801
赣南人家旗下店一汤一粉(恭王府店),餐饮服务;快餐厅;快餐厅,116.388536,39.935759
北大医院男科中心停车场,交通设施服务;停车场;公共停车场,116.389861,39.933770
北大医院男科中心停车场(出入口),交通设施服务;停车场;停车场出入口,116.389826,39.933769
白米社区卫生服务站,医疗保健服务;综合医院;卫生院,116.396019,39.934626
和记爪爪,餐饮服务;快餐厅;快餐厅,116.403620,39.936419
小闫煎饼(地安门店),餐饮服务;中餐厅;中餐厅,116.396016,39.934355
高记安徽正宗板面,餐饮服务;快餐厅;快餐厅,116.396010,39.934333
天津狗不理包子,餐饮服务;快餐厅;快餐厅,116.403603,39.935936
章鱼烧大薯条,餐饮服务;快餐厅;快餐厅,116.403026,39.935512
不能拒绝的味道,餐饮服务;快餐厅;快餐厅,116.403295,39.935568
阿文·蟹黄汤包,餐饮服务;中餐厅;特色/地方风味餐厅,116.403229,39.935475
火烧云云粉儿(南锣鼓巷店),餐饮服务;快餐厅;快餐厅,116.403034,39.935412
羊汤烧饼,餐饮服务;快餐厅;快餐厅,116.385650,39.935908
肯德基(地安门外大街店),餐饮服务;快餐厅;肯德基,116.396428,39.933860
护国寺小吃(地外店),餐饮服务;中餐厅;特色/地方风味餐厅,116.396452,39.933754
咂摸TASTE,餐饮服务;中餐厅;中餐厅,116.403230,39.935225
峨眉酒家自制特色食品,餐饮服务;快餐厅;快餐厅,116.395947,39.933739
尽膳小吃店,餐饮服务;快餐厅;快餐厅,116.386055,39.935548
鹏鹏饭店山西面食,餐饮服务;快餐厅;快餐厅,116.385983,39.935376
北京前海股骨头医院,医疗保健服务;专科医院;骨科医院,116.385171,39.932909
丽丽贵阳小吃店,餐饮服务;中餐厅;中餐厅,116.386242,39.935055
卫生部泌尿男性生殖系统肿瘤医疗中心,医疗保健服务;综合医院;综合医院,116.390048,39.933824
香酥小麻花,餐饮服务;快餐厅;快餐厅,116.395102,39.933279
北京黄寺美容外科医院停车场,交通设施服务;停车场;公共停车场,116.392416,39.963278
北京黄寺整形外科医院门诊部,医疗保健服务;专科医院;整形美容,116.392827,39.963408
酥不腻烤鸭,餐饮服务;快餐厅;快餐厅,116.396513,39.933086
捏面人,餐饮服务;快餐厅;快餐厅,116.403295,39.934482
北京前海股骨头医院-创伤科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-骨折科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-大脚骨科,医疗保健服务;专科医院;骨科医院,116.385380,39.933000
北京前海股骨头医院-鼠标手科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-手足外科科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-颈肩腰腿痛科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-类风湿关节炎科,医疗保健服务;综合医院;综合医院,116.385381,39.932953
北京黄寺美容外科医院停车场,交通设施服务;停车场;专用停车场,116.393016,39.963801
北京黄寺美容外科医院停车场(出入口),交通设施服务;停车场;停车场出入口,116.393033,39.963804
北京前海股骨头医院手指关节治疗中心,医疗保健服务;综合医院;综合医院,116.385185,39.932947
北京前海股骨头医院-骨伤科,医疗保健服务;综合医院;综合医院,116.385129,39.932912
北京前海股骨头医院-骨性关节炎门诊,医疗保健服务;专科医院;骨科医院,116.385186,39.932932
北京前海股骨头医院膝关节诊疗中心,医疗保健服务;专科医院;专科医院,116.385144,39.932936
北京前海股骨头医院-手脚麻木诊疗中心,医疗保健服务;专科医院;专科医院,116.385010,39.932872
北京前海股骨头医院-肩周炎诊疗中心,医疗保健服务;专科医院;专科医院,116.385014,39.932867
尽膳小吃店,餐饮服务;快餐厅;快餐厅,116.386055,39.935548
鹏鹏饭店山西面食,餐饮服务;快餐厅;快餐厅,116.385983,39.935376
北京前海股骨头医院,医疗保健服务;专科医院;骨科医院,116.385171,39.932909
丽丽贵阳小吃店,餐饮服务;中餐厅;中餐厅,116.386242,39.935055
卫生部泌尿男性生殖系统肿瘤医疗中心,医疗保健服务;综合医院;综合医院,116.390048,39.933824
香酥小麻花,餐饮服务;快餐厅;快餐厅,116.395102,39.933279
北京黄寺美容外科医院停车场,交通设施服务;停车场;公共停车场,116.392416,39.963278
北京黄寺整形外科医院门诊部,医疗保健服务;专科医院;整形美容,116.392827,39.963408
酥不腻烤鸭,餐饮服务;快餐厅;快餐厅,116.396513,39.933086
捏面人,餐饮服务;快餐厅;快餐厅,116.403295,39.934482
北京前海股骨头医院-创伤科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-骨折科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-大脚骨科,医疗保健服务;专科医院;骨科医院,116.385380,39.933000
北京前海股骨头医院-鼠标手科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-手足外科科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-颈肩腰腿痛科,医疗保健服务;综合医院;综合医院,116.385380,39.933000
北京前海股骨头医院-类风湿关节炎科,医疗保健服务;综合医院;综合医院,116.385381,39.932953
北京黄寺美容外科医院停车场,交通设施服务;停车场;专用停车场,116.393016,39.963801
北京黄寺美容外科医院停车场(出入口),交通设施服务;停车场;停车场出入口,116.393033,39.963804
北京前海股骨头医院手指关节治疗中心,医疗保健服务;综合医院;综合医院,116.385185,39.932947
北京前海股骨头医院-骨伤科,医疗保健服务;综合医院;综合医院,116.385129,39.932912
北京前海股骨头医院-骨性关节炎门诊,医疗保健服务;专科医院;骨科医院,116.385186,39.932932
北京前海股骨头医院膝关节诊疗中心,医疗保健服务;专科医院;专科医院,116.385144,39.932936
北京前海股骨头医院-手脚麻木诊疗中心,医疗保健服务;专科医院;专科医院,116.385010,39.932872
北京前海股骨头医院-肩周炎诊疗中心,医疗保健服务;专科医院;专科医院,116.385014,39.932867
黄寺门诊部,医疗保健服务;综合医院;综合医院,116.392806,39.963468
贝克汉堡,餐饮服务;快餐厅;快餐厅,116.395463,39.962385
北京前海股骨头医院椎管狭窄科,医疗保健服务;综合医院;综合医院,116.385183,39.932761
朝阳区安贞社区卫生服务中心,医疗保健服务;综合医院;卫生院,116.398433,39.964666
中国医院协会医院,医疗保健服务;综合医院;综合医院,116.397994,39.930680
德胜街道黄寺社区卫生服务站,医疗保健服务;综合医院;卫生院,116.386151,39.960976
中国医院协会医院建筑系统研究分会,政府机构及社会团体;社会团体;行业协会|科教文化服务;科研机构;科研机构,116.398025,39.930558
必胜客(南锣鼓巷店),餐饮服务;快餐厅;必胜客,116.403072,39.933300
广播器材厂职工医院,医疗保健服务;综合医院;综合医院,116.385480,39.963220
晋来顺手擀面(黄寺大街店),餐饮服务;快餐厅;快餐厅,116.388089,39.962220
黄寺大街安徽板面,餐饮服务;快餐厅;快餐厅,116.387939,39.962201
河间驴肉火烧(黄寺店),餐饮服务;中餐厅;特色/地方风味餐厅,116.389247,39.962859
天天小吃(人定湖北巷),餐饮服务;中餐厅;中餐厅,116.387997,39.962580
陕西凉皮肉夹馍,餐饮服务;快餐厅;快餐厅,116.388855,39.962840
煎饼董,餐饮服务;快餐厅;快餐厅,116.398780,39.963377
香香鱼籽饭,餐饮服务;快餐厅;快餐厅,116.389612,39.963182
食色桂林米粉(云加厨房美食城店),餐饮服务;快餐厅;快餐厅,116.389612,39.963182
肯德基(黄寺大街店),餐饮服务;快餐厅;肯德基,116.389477,39.963224
真正豆腐坊(北京黄寺大街店),餐饮服务;中餐厅;中餐厅,116.389422,39.963230
宏状元(黄寺大街店),餐饮服务;中餐厅;中餐厅,116.389374,39.963228
螺大大柳州螺蛳粉第4档口(云加厨房美食城店),餐饮服务;快餐厅;快餐厅,116.389368,39.963222
蛙绝鸡·鸡蛙饭(安贞店),餐饮服务;快餐厅;快餐厅,116.389718,39.963341
麻辣香锅(外馆斜街),餐饮服务;快餐厅;快餐厅,116.404946,39.962045
豫膳坊胡辣汤,餐饮服务;快餐厅;快餐厅,116.389020,39.963333
